power	self_proposition	perc_for	max_result	earlier_winner
0	1	0.02	25.56	0
0	1	42.5	42.5	1
1	0	36.53	42.5	0
0	0	4.78	42.5	0
0	1	4.17	42.5	0
0	0	3.67	42.5	0
0	0	3.05	42.5	0
0	1	1.84	42.5	1
0	1	1.79	42.5	0
0	1	1.63	42.5	0
0	0	41.2	41.2	0
0	0	17.91	41.2	0
0	0	16.35	41.2	1
0	1	6.43	41.2	0
0	0	4.06	41.2	0
0	0	3.35	41.2	1
0	1	2.11	41.2	0
0	1	1.54	41.2	0
0	0	1.4	41.2	0
0	0	1.25	41.2	0
0	1	0.91	41.2	0
0	1	0.87	41.2	0
0	1	0.79	41.2	0
0	1	0.78	41.2	0
0	1	0.53	41.2	1
0	0	0.44	41.2	0
1	0	42.55	42.55	1
1	0	20.15	42.55	0
0	1	9.95	42.55	1
0	0	6.63	42.55	0
0	0	6.44	42.55	0
0	0	4.22	42.55	0
0	1	2.09	42.55	0
0	1	1.71	42.55	0
0	0	1.7	42.55	0
0	1	1.61	42.55	0
0	1	1.53	42.55	0
0	1	1.35	42.55	0
1	0	43.32	43.32	1
0	1	22.73	43.32	0
0	1	9.6	43.32	1
0	1	7.4	43.32	0
0	0	4.43	43.32	0
0	1	3.97	43.32	0
0	0	3.49	43.32	0
0	1	1.59	43.32	0
0	1	1.56	43.32	0
0	1	1.08	43.32	0
0	0	0.8	43.32	1
1	0	26.36	26.36	0
0	0	15.06	26.36	0
0	0	13.92	26.36	1
0	0	13.6	26.36	1
0	1	13.18	26.36	0
0	0	9.51	26.36	0
0	0	8.33	26.36	0
1	0	60.01	60.01	1
1	0	17.36	60.01	0
0	1	7.08	60.01	0
0	0	2.83	60.01	0
0	1	2.45	60.01	0
0	1	2.41	60.01	0
0	0	2.25	60.01	0
0	1	2.09	60.01	0
0	0	2.04	60.01	0
0	0	1.42	60.01	0
0	1	23.61	23.61	0
1	0	16.36	23.61	0
0	0	16.26	23.61	1
1	0	11.61	23.61	0
0	1	8.83	23.61	1
0	1	8.45	23.61	1
0	0	6.01	23.61	1
0	0	4.01	23.61	0
0	1	2.95	23.61	0
0	0	1.27	23.61	0
0	0	0.43	23.61	0
0	1	0.16	23.61	0
0	1	56.56	56.56	0
1	0	10.19	56.56	0
0	0	10.17	56.56	0
0	1	8.3	56.56	0
0	1	5.5	56.56	0
0	1	4.46	56.56	0
0	0	2.17	56.56	0
0	1	1.17	56.56	0
0	1	0.6	56.56	0
0	0	0.44	56.56	0
0	0	0.38	56.56	1
1	0	50.89	50.89	1
0	1	29.41	50.89	0
1	0	11.55	50.89	1
0	1	3.54	50.89	0
0	0	2.72	50.89	0
0	1	1.4	50.89	0
0	0	0.45	50.89	1
0	1	29.86	29.86	0
0	1	14.01	29.86	0
0	1	8.62	29.86	0
0	0	8.57	29.86	1
0	0	6.39	29.86	0
0	1	5.78	29.86	0
0	0	5.67	29.86	0
0	1	5.3	29.86	0
0	0	3.76	29.86	0
0	1	2.47	29.86	0
0	1	2.44	29.86	0
0	0	2.25	29.86	0
0	1	1.74	29.86	0
0	1	1.28	29.86	1
0	0	0.88	29.86	0
0	0	0.87	29.86	0
0	1	32.12	32.12	1
1	0	19.71	32.12	0
0	0	16.94	32.12	1
0	1	13.38	32.12	0
0	1	10.3	32.12	0
0	0	2.95	32.12	0
0	1	2.06	32.12	0
0	0	1.3	32.12	0
0	1	0.85	32.12	0
0	0	0.35	32.12	0
1	0	30.64	30.64	1
0	1	22.13	30.64	0
0	0	20.81	30.64	0
1	0	13.25	30.64	0
0	0	6.81	30.64	0
0	1	3.19	30.64	0
0	0	1.06	30.64	1
0	0	0.89	30.64	0
0	1	0.63	30.64	0
0	0	0.53	30.64	1
1	0	33.17	33.17	0
0	1	12.77	33.17	0
0	1	10.17	33.17	0
0	1	7.77	33.17	1
1	0	7.47	33.17	0
0	1	5.36	33.17	0
0	1	3.8	33.17	0
0	0	3.55	33.17	0
0	0	3.05	33.17	0
0	0	2.88	33.17	0
0	0	2.51	33.17	0
0	1	2.24	33.17	0
0	1	1.75	33.17	0
0	0	1.31	33.17	0
0	0	1.16	33.17	0
0	1	0.95	33.17	0
0	1	33.41	33.41	1
1	0	23.26	33.41	0
1	0	13.77	33.41	0
0	0	11.27	33.41	0
0	0	5.33	33.41	0
0	1	5.28	33.41	0
0	0	3.75	33.41	0
0	0	2.85	33.41	0
0	1	1.03	33.41	0
1	0	39.63	39.63	1
0	1	21.62	39.63	1
0	1	8.64	39.63	1
0	0	7.14	39.63	0
0	1	5.58	39.63	0
0	1	4.56	39.63	0
0	1	2.61	39.63	0
0	0	2.1	39.63	0
0	1	1.94	39.63	0
0	1	1.72	39.63	0
0	1	1.49	39.63	0
0	1	1.21	39.63	0
0	0	1.04	39.63	0
0	1	0.65	39.63	0
1	0	43.75	43.75	0
0	1	26.53	43.75	1
0	1	6.97	43.75	0
0	1	6.79	43.75	0
0	0	6.01	43.75	1
0	1	3.4	43.75	0
0	0	3.24	43.75	0
0	1	2.01	43.75	0
0	1	1.25	43.75	0
1	0	20.37	20.37	0
0	1	16.57	20.37	1
0	0	12.09	20.37	0
0	1	10.78	20.37	0
0	1	7.99	20.37	1
0	1	7.1	20.37	0
0	0	6.32	20.37	0
0	0	3.95	20.37	0
0	1	3.74	20.37	0
0	0	3.3	20.37	0
0	0	3.21	20.37	0
0	0	2.78	20.37	0
0	1	1.25	20.37	0
0	0	0.49	20.37	0
1	0	34.82	34.82	1
0	1	34.38	34.82	0
0	0	18.56	34.82	0
1	0	3.24	34.82	0
0	0	2.6	34.82	0
0	1	2.43	34.82	1
0	0	1.16	34.82	0
0	0	1.09	34.82	0
0	0	0.97	34.82	0
0	1	0.7	34.82	0
0	1	24.2	24.2	0
1	0	21.2	24.2	0
1	0	11.15	24.2	1
0	1	11.05	24.2	1
0	1	5.98	24.2	0
0	1	4.99	24.2	0
0	0	4.75	24.2	0
0	0	4.32	24.2	0
0	0	2.97	24.2	0
0	0	2.68	24.2	0
0	1	1.67	24.2	1
0	0	1.28	24.2	1
0	1	0.63	24.2	0
0	1	0.57	24.2	0
0	1	0.46	24.2	0
0	0	0.36	24.2	1
0	1	0.33	24.2	0
0	1	0.24	24.2	0
0	1	0.22	24.2	0
0	1	0.16	24.2	0
0	1	0.16	24.2	0
0	1	0.14	24.2	0
0	1	0.13	24.2	0
0	1	0.13	24.2	0
0	1	0.12	24.2	0
1	0	38.34	38.34	1
0	0	15.26	38.34	0
0	0	9.64	38.34	0
1	0	9.26	38.34	0
0	0	6.25	38.34	0
0	0	5.95	38.34	0
0	0	4.55	38.34	0
0	0	2.32	38.34	0
0	0	1.85	38.34	0
0	1	1.19	38.34	0
0	1	1.01	38.34	0
0	0	0.94	38.34	0
0	1	0.79	38.34	1
0	1	0.77	38.34	0
0	1	0.76	38.34	0
0	1	0.55	38.34	0
0	1	0.47	38.34	0
0	1	28.8	28.8	1
0	1	23.04	28.8	0
1	0	16.81	28.8	0
0	1	15.17	28.8	0
0	0	3.38	28.8	0
0	0	1.72	28.8	0
0	1	1.6	28.8	0
0	1	1.09	28.8	0
0	1	0.54	28.8	0
0	1	0.48	28.8	0
0	1	0.47	28.8	1
0	1	0.47	28.8	0
0	1	0.43	28.8	0
0	1	0.4	28.8	0
0	1	0.36	28.8	0
0	1	0.33	28.8	0
0	1	0.28	28.8	1
0	1	0.28	28.8	0
0	1	0.28	28.8	0
0	1	0.28	28.8	0
0	1	0.28	28.8	0
0	1	0.27	28.8	0
0	1	0.26	28.8	0
0	1	0.24	28.8	0
0	1	0.23	28.8	0
0	0	0.23	28.8	0
0	1	0.2	28.8	0
0	1	0.2	28.8	0
0	1	0.2	28.8	0
0	1	0.19	28.8	0
0	1	0.18	28.8	0
0	1	0.18	28.8	0
0	1	0.16	28.8	0
0	1	0.16	28.8	0
0	1	0.15	28.8	0
0	1	0.15	28.8	0
0	1	0.13	28.8	0
0	1	0.07	28.8	0
0	1	0.07	28.8	0
0	1	0.07	28.8	0
1	0	30.31	30.31	0
0	1	13.21	30.31	0
1	0	12.33	30.31	1
0	0	7.83	30.31	0
0	0	5.36	30.31	0
0	0	3.96	30.31	0
0	1	3.78	30.31	0
0	0	3.72	30.31	0
0	1	3.72	30.31	0
0	1	2.81	30.31	0
0	1	2.34	30.31	0
0	1	2.14	30.31	0
0	1	1.93	30.31	0
0	1	1.89	30.31	0
0	1	0.8	30.31	0
0	0	0.76	30.31	0
0	1	0.73	30.31	0
0	1	0.57	30.31	0
0	1	0.53	30.31	0
0	1	0.27	30.31	0
0	1	0.26	30.31	0
0	1	0.23	30.31	0
0	1	0.23	30.31	0
0	1	0.15	30.31	0
0	1	30.88	30.88	1
1	0	24.43	30.88	0
0	1	14.05	30.88	0
0	1	9.39	30.88	0
0	1	5.3	30.88	0
0	0	4.19	30.88	0
0	1	2.55	30.88	0
0	0	2.52	30.88	0
0	0	2.05	30.88	0
0	1	2.01	30.88	0
0	0	1.29	30.88	0
0	1	0.65	30.88	1
0	1	0.64	30.88	0
0	1	35.01	35.01	1
1	0	29.12	35.01	0
0	1	10.45	35.01	0
1	0	6.41	35.01	0
0	0	4.67	35.01	1
0	1	3.21	35.01	0
0	1	2.8	35.01	1
0	0	2.68	35.01	0
0	0	2.25	35.01	0
0	1	0.92	35.01	1
0	1	0.83	35.01	0
0	0	0.66	35.01	0
0	1	0.58	35.01	0
0	1	0.33	35.01	0
0	1	42.54	42.54	1
0	1	16.34	42.54	0
1	0	10.66	42.54	0
1	0	9.61	42.54	0
0	0	6.34	42.54	0
0	0	4.51	42.54	0
0	1	4.15	42.54	0
0	0	3.65	42.54	0
0	0	1.12	42.54	0
0	1	1.03	42.54	0
0	1	29.28	29.28	0
0	1	18.07	29.28	1
1	0	9.51	29.28	1
0	1	8.57	29.28	0
1	0	5.13	29.28	1
0	0	4.32	29.28	0
0	0	3.82	29.28	0
0	0	2.93	29.28	0
0	1	2.92	29.28	0
0	0	2.7	29.28	0
0	0	1.96	29.28	0
0	1	1.76	29.28	0
0	1	1.74	29.28	0
0	1	1.28	29.28	0
0	1	0.89	29.28	0
0	1	0.76	29.28	0
0	0	0.71	29.28	1
0	1	0.68	29.28	0
0	1	0.66	29.28	0
0	1	0.58	29.28	1
0	1	0.36	29.28	0
0	1	0.35	29.28	1
0	0	0.31	29.28	0
0	1	0.29	29.28	0
0	1	0.27	29.28	0
0	1	26.66	26.66	1
0	1	21.55	26.66	0
0	1	13.6	26.66	0
1	0	10.01	26.66	0
0	1	3.37	26.66	0
1	0	2.85	26.66	0
0	1	2.84	26.66	0
0	0	2.79	26.66	0
0	1	1.9	26.66	1
0	1	1.75	26.66	0
0	1	1.55	26.66	0
0	1	1.47	26.66	0
0	0	1.39	26.66	0
0	0	1.38	26.66	0
0	1	1.37	26.66	0
0	1	0.75	26.66	0
0	1	0.74	26.66	0
0	1	0.61	26.66	0
0	1	0.4	26.66	0
0	1	0.33	26.66	0
0	0	0.31	26.66	0
0	1	0.27	26.66	0
0	0	0.21	26.66	0
0	1	0.2	26.66	0
0	1	0.17	26.66	0
0	1	0.16	26.66	0
0	0	0.15	26.66	0
0	1	0.14	26.66	0
0	1	0.14	26.66	0
0	1	0.12	26.66	0
0	1	0.11	26.66	0
0	1	0.1	26.66	0
0	1	0.1	26.66	0
0	1	0.09	26.66	0
0	1	0.07	26.66	0
0	1	0.07	26.66	0
0	1	0.05	26.66	0
0	1	0.05	26.66	0
0	1	52.96	52.96	1
1	0	35.84	52.96	0
1	0	2.44	52.96	0
0	1	1.28	52.96	1
0	0	1.23	52.96	0
0	1	0.83	52.96	0
0	1	0.78	52.96	0
0	1	0.74	52.96	0
0	1	0.58	52.96	0
0	1	0.38	52.96	0
0	0	0.38	52.96	0
0	1	0.36	52.96	0
0	1	0.28	52.96	1
0	1	0.25	52.96	0
0	1	0.25	52.96	0
0	1	0.25	52.96	0
0	1	0.23	52.96	0
0	1	0.19	52.96	0
0	1	0.18	52.96	0
0	1	0.18	52.96	0
0	1	0.11	52.96	0
0	1	0.08	52.96	0
0	1	0.07	52.96	0
0	0	30.64	30.64	0
0	1	24.78	30.64	0
0	1	9.06	30.64	1
0	1	8.47	30.64	0
0	1	6.92	30.64	1
0	1	5.03	30.64	1
0	1	4.68	30.64	0
1	0	4.26	30.64	0
0	1	1.15	30.64	0
0	1	0.99	30.64	1
0	1	0.96	30.64	0
0	1	0.6	30.64	0
0	0	0.58	30.64	0
0	1	0.2	30.64	0
0	1	0.19	30.64	0
0	1	0.17	30.64	0
0	1	0.17	30.64	0
0	1	0.15	30.64	0
0	1	0.15	30.64	0
0	1	0.14	30.64	0
0	1	0.13	30.64	0
0	1	0.12	30.64	0
0	1	0.11	30.64	0
0	1	0.11	30.64	0
0	1	0.1	30.64	0
0	1	0.03	30.64	0
1	0	46.3	46.3	1
1	0	11.77	46.3	0
0	1	6.24	46.3	0
0	0	4.18	46.3	1
0	0	3.81	46.3	0
0	1	3.68	46.3	0
0	0	3.44	46.3	0
0	1	3.23	46.3	0
0	0	2.69	46.3	0
0	0	2.67	46.3	0
0	0	2.42	46.3	0
0	0	2.34	46.3	0
0	1	1.78	46.3	0
0	1	1.35	46.3	0
0	1	1.29	46.3	1
0	0	0.93	46.3	0
0	0	0.82	46.3	0
0	0	0.43	46.3	0
0	1	0.39	46.3	0
0	1	0.14	46.3	0
0	0	22.6	22.6	1
0	1	20.34	22.6	0
0	1	17.64	22.6	1
1	0	11.66	22.6	0
0	0	6.78	22.6	0
0	1	6.11	22.6	1
0	0	2.71	22.6	0
0	0	2.61	22.6	0
0	1	2.23	22.6	0
0	0	2.21	22.6	0
0	0	1.76	22.6	0
0	0	1.54	22.6	0
0	0	0.86	22.6	0
0	1	0.53	22.6	0
0	1	0.35	22.6	0
0	1	22.67	22.67	1
0	1	13.14	22.67	0
1	0	9.31	22.67	0
0	1	7.91	22.67	0
1	0	6.8	22.67	0
0	1	5.7	22.67	1
0	0	5.5	22.67	0
0	0	4.49	22.67	0
0	1	4.32	22.67	0
0	0	3.68	22.67	0
0	0	3.14	22.67	1
0	0	1.94	22.67	0
0	1	1.72	22.67	0
0	0	1.54	22.67	0
0	0	1.44	22.67	0
0	1	1.31	22.67	0
0	1	1.01	22.67	1
0	1	0.92	22.67	0
0	1	0.77	22.67	0
0	0	0.75	22.67	0
0	1	0.49	22.67	0
0	1	0.43	22.67	0
0	1	0.42	22.67	0
0	1	0.28	22.67	0
0	1	0.19	22.67	0
0	1	21.19	21.19	1
1	0	14.5	21.19	1
0	1	14.25	21.19	0
0	1	9.56	21.19	0
0	1	8.43	21.19	0
0	0	6.07	21.19	0
0	0	5.23	21.19	0
0	1	3.31	21.19	1
0	0	2.86	21.19	0
0	1	1.93	21.19	0
0	0	1.81	21.19	0
0	1	1.8	21.19	0
0	0	1.79	21.19	0
0	1	1.65	21.19	0
0	0	1.51	21.19	0
0	0	1.27	21.19	0
0	1	1.03	21.19	0
0	1	0.55	21.19	0
0	1	0.49	21.19	0
0	1	0.41	21.19	0
0	1	0.26	21.19	0
1	0	22.79	22.79	0
0	1	15.56	22.79	0
0	1	13.56	22.79	1
1	0	9.7	22.79	0
0	0	6.57	22.79	0
0	0	6.57	22.79	0
0	1	6.46	22.79	1
0	0	5.11	22.79	1
0	1	4.54	22.79	0
0	1	3.04	22.79	0
0	1	2.66	22.79	1
0	0	1.52	22.79	0
0	1	0.66	22.79	0
0	1	0.49	22.79	0
0	1	0.42	22.79	0
0	1	0.28	22.79	0
1	0	25.21	25.21	1
0	1	18.9	25.21	0
1	0	13.35	25.21	0
0	0	13.27	25.21	1
0	0	8.23	25.21	1
0	0	4.31	25.21	0
0	0	3.89	25.21	0
0	1	3.61	25.21	0
0	1	2.91	25.21	0
0	0	2.28	25.21	0
0	0	1.52	25.21	0
0	0	1.32	25.21	0
0	1	0.75	25.21	0
0	1	0.37	25.21	0
0	1	43.81	43.81	1
0	0	25.82	43.81	1
1	0	13.15	43.81	0
0	0	5.58	43.81	0
0	0	3.94	43.81	0
0	0	3.47	43.81	1
0	1	1.4	43.81	0
0	1	1.38	43.81	0
0	1	0.7	43.81	0
0	1	0.42	43.81	0
0	1	0.28	43.81	0
1	0	62.86	62.86	1
0	1	12.92	62.86	0
0	0	10.02	62.86	0
0	0	3.76	62.86	0
0	1	3.07	62.86	0
0	0	2.87	62.86	0
0	0	2.61	62.86	0
0	1	1.84	62.86	0
0	0	24.51	24.51	1
1	0	17.77	24.51	0
0	1	16.05	24.51	1
0	0	10.44	24.51	0
0	0	8.85	24.51	1
0	1	6.26	24.51	0
0	1	5.34	24.51	0
0	0	2.9	24.51	0
0	0	1.44	24.51	0
0	0	1.25	24.51	0
0	0	1.2	24.51	0
0	1	0.85	24.51	0
0	1	0.75	24.51	0
0	1	0.67	24.51	0
0	1	0.57	24.51	0
0	0	0.55	24.51	0
0	1	0.52	24.51	0
1	0	35.66	35.66	1
1	0	27.47	35.66	0
0	0	15.81	35.66	0
0	0	7.21	35.66	0
0	1	3.04	35.66	0
0	0	2.34	35.66	0
0	0	2.34	35.66	0
0	0	2.0	35.66	0
0	1	1.97	35.66	0
0	0	1.56	35.66	0
0	1	0.54	35.66	0
1	0	21.01	21.01	0
1	0	20.79	21.01	0
0	0	10.47	21.01	0
0	0	9.95	21.01	1
0	1	8.09	21.01	0
0	0	3.75	21.01	0
0	1	3.52	21.01	0
0	1	3.31	21.01	0
0	0	2.85	21.01	0
0	0	2.82	21.01	0
0	0	2.66	21.01	0
0	1	2.51	21.01	0
0	0	2.37	21.01	0
0	1	1.76	21.01	0
0	0	1.52	21.01	0
0	0	1.33	21.01	0
0	0	1.21	21.01	0
1	0	28.68	28.68	1
1	0	19.94	28.68	0
0	1	15.8	28.68	0
0	1	10.47	28.68	0
0	1	4.84	28.68	0
0	0	3.79	28.68	0
0	1	3.04	28.68	0
0	0	2.92	28.68	0
0	0	2.45	28.68	0
0	1	1.71	28.68	0
0	0	1.46	28.68	0
0	1	1.35	28.68	0
0	0	1.31	28.68	0
0	0	0.72	28.68	0
0	1	0.65	28.68	0
0	1	0.5	28.68	0
0	1	0.28	28.68	0
0	0	27.63	27.63	0
1	0	27.1	27.63	1
0	1	14.4	27.63	0
1	0	8.72	27.63	0
0	0	5.94	27.63	0
0	1	5.71	27.63	0
0	0	4.97	27.63	0
0	0	1.39	27.63	0
0	0	1.13	27.63	0
0	1	1.12	27.63	0
0	1	1.1	27.63	0
0	0	0.72	27.63	0
1	0	31.02	31.02	1
0	1	16.3	31.02	0
0	1	11.05	31.02	0
0	0	8.84	31.02	0
0	0	6.9	31.02	0
0	1	6.44	31.02	0
0	1	4.55	31.02	0
0	1	4.47	31.02	0
0	0	2.98	31.02	0
0	0	2.16	31.02	0
0	0	2.1	31.02	1
0	1	1.13	31.02	0
0	1	1.12	31.02	0
0	1	0.87	31.02	0
1	0	28.08	28.08	1
0	1	14.43	28.08	0
0	0	8.27	28.08	0
0	1	7.23	28.08	0
0	1	7.0	28.08	1
0	0	5.89	28.08	0
0	1	5.54	28.08	0
0	1	5.08	28.08	0
0	1	4.81	28.08	0
0	1	4.65	28.08	0
0	0	3.68	28.08	0
0	0	2.48	28.08	0
0	1	1.29	28.08	0
0	1	0.77	28.08	0
0	0	0.7	28.08	0
0	1	61.84	61.84	1
0	0	8.04	61.84	0
0	0	4.41	61.84	0
0	1	4.02	61.84	0
0	1	3.97	61.84	0
0	0	2.89	61.84	1
0	1	2.73	61.84	0
0	1	2.26	61.84	0
0	1	2.11	61.84	0
0	1	1.91	61.84	1
0	1	1.78	61.84	0
0	1	1.26	61.84	0
0	0	1.19	61.84	1
0	0	0.72	61.84	0
0	1	0.44	61.84	0
0	1	0.34	61.84	0
0	1	46.15	46.15	1
1	0	29.94	46.15	0
0	1	8.05	46.15	1
0	1	5.82	46.15	0
0	0	4.87	46.15	0
0	0	4.37	46.15	0
0	1	0.76	46.15	0
1	0	21.5	21.5	0
0	1	20.72	21.5	0
0	1	14.63	21.5	0
1	0	8.74	21.5	1
0	0	6.38	21.5	0
0	0	5.87	21.5	0
0	1	4.53	21.5	0
0	0	4.29	21.5	1
0	1	3.79	21.5	0
0	0	3.2	21.5	0
0	0	1.58	21.5	0
0	0	1.49	21.5	0
0	1	1.27	21.5	0
0	0	1.01	21.5	1
0	1	0.53	21.5	1
0	0	0.39	21.5	0
0	0	20.26	20.26	0
0	1	10.85	20.26	0
1	0	10.74	20.26	1
0	0	10.47	20.26	0
0	1	8.62	20.26	0
0	1	8.47	20.26	0
0	0	6.89	20.26	1
0	0	5.3	20.26	0
0	1	4.45	20.26	0
0	0	2.76	20.26	0
0	1	2.53	20.26	0
0	1	2.38	20.26	0
0	0	2.2	20.26	0
0	0	1.74	20.26	0
0	1	0.91	20.26	0
0	0	0.69	20.26	0
0	1	0.48	20.26	0
0	1	0.18	20.26	0
0	1	35.45	35.45	1
1	0	23.59	35.45	0
0	0	23.57	35.45	1
0	0	4.06	35.45	1
0	1	3.53	35.45	1
0	0	3.29	35.45	0
0	0	2.68	35.45	0
0	1	1.01	35.45	0
0	0	0.91	35.45	0
0	0	0.89	35.45	1
0	1	0.53	35.45	0
0	1	0.42	35.45	0
0	0	35.64	35.64	1
0	1	11.89	35.64	0
0	0	9.43	35.64	0
0	0	8.17	35.64	0
0	1	7.91	35.64	0
0	1	5.58	35.64	0
0	1	5.03	35.64	0
0	0	3.5	35.64	0
0	1	3.5	35.64	0
0	1	2.06	35.64	0
0	1	2.05	35.64	0
0	1	1.56	35.64	0
0	1	1.26	35.64	0
0	0	1.01	35.64	0
0	1	0.79	35.64	1
0	1	0.53	35.64	0
1	0	45.09	45.09	0
0	0	13.73	45.09	0
0	1	9.73	45.09	0
0	1	6.28	45.09	0
0	0	6.01	45.09	0
0	0	5.04	45.09	1
0	1	4.51	45.09	0
0	0	4.1	45.09	0
0	1	2.13	45.09	0
0	1	1.93	45.09	0
0	1	1.39	45.09	0
1	0	40.48	40.48	1
1	0	32.44	40.48	1
0	0	11.12	40.48	0
0	0	5.24	40.48	0
0	1	4.75	40.48	0
0	1	3.09	40.48	0
0	1	1.23	40.48	0
0	1	0.82	40.48	0
0	1	0.54	40.48	0
0	1	0.25	40.48	0
1	0	28.53	28.53	0
0	0	15.58	28.53	1
1	0	14.87	28.53	1
0	1	13.99	28.53	0
0	0	7.24	28.53	0
0	1	5.73	28.53	1
0	0	5.39	28.53	0
0	0	4.98	28.53	0
0	1	2.06	28.53	0
0	1	1.07	28.53	0
0	0	0.52	28.53	0
0	1	30.98	30.98	1
1	0	17.9	30.98	0
0	0	12.91	30.98	0
1	0	10.76	30.98	1
0	0	4.72	30.98	0
0	1	4.2	30.98	0
0	1	3.44	30.98	0
0	1	2.96	30.98	0
0	1	2.83	30.98	0
0	0	2.54	30.98	0
0	0	1.34	30.98	0
0	1	1.01	30.98	1
0	1	0.99	30.98	0
0	1	0.99	30.98	0
0	1	0.92	30.98	1
0	1	0.45	30.98	0
0	1	0.39	30.98	0
0	0	0.29	30.98	0
0	1	0.29	30.98	0
1	0	24.71	24.71	1
0	1	22.55	24.71	0
0	1	18.54	24.71	0
0	1	10.35	24.71	0
0	1	4.52	24.71	0
0	1	3.76	24.71	0
0	1	2.89	24.71	0
0	0	2.65	24.71	0
0	0	2.33	24.71	0
0	1	2.06	24.71	0
0	1	1.68	24.71	0
0	1	1.54	24.71	0
0	1	1.27	24.71	0
0	1	0.44	24.71	0
0	1	0.36	24.71	0
0	1	0.29	24.71	1
0	1	34.01	34.01	1
1	0	16.34	34.01	0
0	0	11.82	34.01	1
0	0	8.96	34.01	1
1	0	5.89	34.01	0
0	0	5.89	34.01	0
0	0	3.12	34.01	0
0	1	2.59	34.01	0
0	0	1.93	34.01	0
0	1	1.5	34.01	0
0	1	1.27	34.01	0
0	1	1.19	34.01	0
0	1	0.9	34.01	0
0	1	0.76	34.01	0
0	1	0.72	34.01	0
0	1	0.71	34.01	0
0	1	0.53	34.01	0
0	1	0.48	34.01	0
0	1	0.41	34.01	0
0	1	0.39	34.01	0
0	1	0.29	34.01	0
0	1	0.17	34.01	0
0	1	30.34	30.34	0
1	0	23.27	30.34	0
0	0	12.56	30.34	0
0	1	7.03	30.34	0
0	1	6.88	30.34	1
0	1	4.4	30.34	0
0	0	3.5	30.34	0
0	1	2.32	30.34	0
0	1	2.14	30.34	0
0	0	2.02	30.34	0
0	1	1.82	30.34	0
0	1	1.62	30.34	1
0	1	1.07	30.34	0
0	0	0.98	30.34	0
0	1	54.34	54.34	1
1	0	14.06	54.34	0
1	0	8.95	54.34	0
0	0	6.21	54.34	0
0	0	4.27	54.34	0
0	0	3.53	54.34	0
0	1	2.81	54.34	0
0	0	2.08	54.34	0
0	1	1.56	54.34	0
0	1	1.27	54.34	1
0	1	0.87	54.34	0
0	1	42.05	42.05	1
1	0	15.91	42.05	1
0	0	8.84	42.05	1
0	0	8.76	42.05	1
0	0	5.74	42.05	0
0	1	4.72	42.05	0
0	1	4.04	42.05	0
0	0	2.83	42.05	0
0	1	2.17	42.05	0
0	1	1.94	42.05	0
0	0	1.76	42.05	0
0	1	1.18	42.05	1
0	1	64.94	64.94	1
1	0	9.43	64.94	0
0	0	6.74	64.94	1
0	1	4.7	64.94	0
0	0	3.89	64.94	0
0	0	3.43	64.94	0
0	1	3.14	64.94	0
0	1	2.64	64.94	0
0	0	1.05	64.94	0
0	1	35.17	35.17	1
1	0	16.46	35.17	0
0	1	9.95	35.17	0
0	1	7.26	35.17	0
0	0	6.64	35.17	0
0	1	4.46	35.17	0
0	0	4.29	35.17	0
0	0	4.22	35.17	0
0	1	3.48	35.17	0
0	1	2.3	35.17	0
0	1	1.86	35.17	0
0	1	1.5	35.17	0
0	1	1.48	35.17	0
0	1	0.88	35.17	0
0	1	54.8	54.8	1
0	1	7.45	54.8	1
1	0	6.03	54.8	0
1	0	6.03	54.8	0
0	1	6.01	54.8	0
0	0	5.44	54.8	1
0	0	3.33	54.8	0
0	0	3.26	54.8	0
0	1	1.81	54.8	0
0	1	1.63	54.8	0
0	1	1.45	54.8	0
0	1	0.8	54.8	0
0	1	0.76	54.8	0
0	0	0.74	54.8	0
0	1	0.4	54.8	0
0	1	47.7	47.7	1
0	1	25.12	47.7	1
1	0	15.72	47.7	0
0	0	5.13	47.7	0
0	0	1.69	47.7	0
0	0	1.68	47.7	0
0	1	1.19	47.7	0
0	1	0.79	47.7	0
0	1	0.49	47.7	0
0	1	0.43	47.7	0
0	1	33.05	33.05	1
1	0	27.29	33.05	0
0	1	19.05	33.05	0
0	1	6.59	33.05	0
0	0	3.92	33.05	0
0	0	3.67	33.05	0
0	0	3.1	33.05	0
0	1	1.78	33.05	0
0	0	1.49	33.05	0
0	1	24.23	24.23	1
0	1	18.36	24.23	0
1	0	8.51	24.23	0
1	0	8.41	24.23	1
0	1	7.56	24.23	0
0	1	5.93	24.23	0
0	0	5.87	24.23	1
0	1	5.37	24.23	0
0	0	4.53	24.23	0
0	1	3.21	24.23	0
0	1	3.16	24.23	0
0	0	2.88	24.23	0
0	0	1.92	24.23	0
0	1	53.03	53.03	1
1	0	16.1	53.03	1
0	0	4.87	53.03	0
0	0	4.73	53.03	0
1	0	3.39	53.03	0
0	0	3.34	53.03	0
0	1	3.13	53.03	0
0	1	2.88	53.03	0
0	1	2.32	53.03	0
0	1	1.88	53.03	0
0	1	1.69	53.03	0
0	1	1.53	53.03	0
0	1	0.57	53.03	0
0	1	0.48	53.03	0
0	1	48.95	48.95	1
1	0	16.88	48.95	0
1	0	5.28	48.95	0
0	0	4.4	48.95	0
0	1	4.32	48.95	0
0	0	4.22	48.95	1
0	0	4.06	48.95	0
0	1	2.77	48.95	0
0	1	2.35	48.95	0
0	1	1.42	48.95	0
0	1	1.14	48.95	0
